2023-12-14 12:08:53 t1dms 9 svr svr DEC_8_2023 test None 120 1
2023-12-14 12:08:54 {'hist': 180, 'kernel': 'rbf', 'C': 0.01, 'epsilon': 0.001, 'gamma': 1e-05} [0.9084582772544497]
2023-12-14 12:09:19 {'hist': 180, 'kernel': 'rbf', 'C': 1000.0, 'epsilon': 0.1, 'gamma': 1e-05} [0.7157844057905909]
2023-12-14 12:09:20 {'hist': 180, 'kernel': 'rbf', 'C': 1000.0, 'epsilon': 0.1, 'gamma': 0.0001} [0.7025002868971105]
2023-12-14 12:09:24 {'hist': 180, 'kernel': 'rbf', 'C': 1000.0, 'epsilon': 0.1, 'gamma': 0.001} [0.6986942035612559]
2023-12-14 12:09:24 {'hist': 180, 'kernel': 'rbf', 'C': 56.2341325190349, 'epsilon': 0.0316227766016838, 'gamma': 0.00031622776601683794} [0.7062138657929392]
2023-12-14 12:09:25 {'hist': 180, 'kernel': 'rbf', 'C': 56.2341325190349, 'epsilon': 0.0316227766016838, 'gamma': 0.001} [0.6884805027289659]
2023-12-14 12:09:26 {'hist': 180, 'kernel': 'rbf', 'C': 56.2341325190349, 'epsilon': 0.0316227766016838, 'gamma': 0.0031622776601683794} [0.687664865081042]
2023-12-14 12:09:27 {'hist': 180, 'kernel': 'rbf', 'C': 56.2341325190349, 'epsilon': 0.1, 'gamma': 0.00031622776601683794} [0.7020237236580248]
2023-12-14 12:09:28 {'hist': 180, 'kernel': 'rbf', 'C': 56.2341325190349, 'epsilon': 0.1, 'gamma': 0.001} [0.6866359123985684]
2023-12-14 12:09:29 {'hist': 180, 'kernel': 'rbf', 'C': 56.2341325190349, 'epsilon': 0.1, 'gamma': 0.0031622776601683794} [0.6899708112389924]
2023-12-14 12:09:29 {'hist': 180, 'kernel': 'rbf', 'C': 56.2341325190349, 'epsilon': 0.316227766016838, 'gamma': 0.00031622776601683794} [0.6897862613776438]
2023-12-14 12:09:30 {'hist': 180, 'kernel': 'rbf', 'C': 56.2341325190349, 'epsilon': 0.316227766016838, 'gamma': 0.001} [0.6796393359082004]
2023-12-14 12:09:30 {'hist': 180, 'kernel': 'rbf', 'C': 56.2341325190349, 'epsilon': 0.316227766016838, 'gamma': 0.0031622776601683794} [0.6748959675744302]
2023-12-14 12:09:32 {'hist': 180, 'kernel': 'rbf', 'C': 1000.0, 'epsilon': 0.0316227766016838, 'gamma': 0.00031622776601683794} [0.699304159620068]
2023-12-14 12:09:36 {'hist': 180, 'kernel': 'rbf', 'C': 1000.0, 'epsilon': 0.0316227766016838, 'gamma': 0.001} [0.7058073660947156]
2023-12-14 12:09:43 {'hist': 180, 'kernel': 'rbf', 'C': 1000.0, 'epsilon': 0.0316227766016838, 'gamma': 0.0031622776601683794} [0.9089095843110239]
2023-12-14 12:09:44 {'hist': 180, 'kernel': 'rbf', 'C': 1000.0, 'epsilon': 0.1, 'gamma': 0.00031622776601683794} [0.6907522630675278]
2023-12-14 12:09:48 {'hist': 180, 'kernel': 'rbf', 'C': 1000.0, 'epsilon': 0.1, 'gamma': 0.001} [0.6986942035612559]
2023-12-14 12:09:53 {'hist': 180, 'kernel': 'rbf', 'C': 1000.0, 'epsilon': 0.1, 'gamma': 0.0031622776601683794} [0.8437648155251847]
2023-12-14 12:09:53 {'hist': 180, 'kernel': 'rbf', 'C': 1000.0, 'epsilon': 0.316227766016838, 'gamma': 0.00031622776601683794} [0.6839117032120708]
2023-12-14 12:09:55 {'hist': 180, 'kernel': 'rbf', 'C': 1000.0, 'epsilon': 0.316227766016838, 'gamma': 0.001} [0.6843307943041391]
2023-12-14 12:09:57 {'hist': 180, 'kernel': 'rbf', 'C': 1000.0, 'epsilon': 0.316227766016838, 'gamma': 0.0031622776601683794} [0.6922966628206251]
2023-12-14 12:10:22 {'hist': 180, 'kernel': 'rbf', 'C': 17782.79410038923, 'epsilon': 0.0316227766016838, 'gamma': 0.00031622776601683794} [0.7294573383221469]
2023-12-14 12:11:16 {'hist': 180, 'kernel': 'rbf', 'C': 17782.79410038923, 'epsilon': 0.0316227766016838, 'gamma': 0.001} [1.191442999611761]
2023-12-14 12:12:26 {'hist': 180, 'kernel': 'rbf', 'C': 17782.79410038923, 'epsilon': 0.0316227766016838, 'gamma': 0.0031622776601683794} [1.584259890666349]
2023-12-14 12:12:50 {'hist': 180, 'kernel': 'rbf', 'C': 17782.79410038923, 'epsilon': 0.1, 'gamma': 0.00031622776601683794} [0.7165757681370153]
2023-12-14 12:13:28 {'hist': 180, 'kernel': 'rbf', 'C': 17782.79410038923, 'epsilon': 0.1, 'gamma': 0.001} [1.0297784897362783]
2023-12-14 12:14:32 {'hist': 180, 'kernel': 'rbf', 'C': 17782.79410038923, 'epsilon': 0.1, 'gamma': 0.0031622776601683794} [1.2798603416773788]
2023-12-14 12:14:41 {'hist': 180, 'kernel': 'rbf', 'C': 17782.79410038923, 'epsilon': 0.316227766016838, 'gamma': 0.00031622776601683794} [0.7034441594957257]
2023-12-14 12:14:58 {'hist': 180, 'kernel': 'rbf', 'C': 17782.79410038923, 'epsilon': 0.316227766016838, 'gamma': 0.001} [0.7081594389067326]
2023-12-14 12:15:23 {'hist': 180, 'kernel': 'rbf', 'C': 17782.79410038923, 'epsilon': 0.316227766016838, 'gamma': 0.0031622776601683794} [0.7860547389634711]
2023-12-14 12:15:27 ({'RMSE': 29.61163727410841, 'MAPE': 16.210696038478908, 'MASE': 0.534496616717436, 'TG': 68.0, 'CG_EGA_AP': 0.9130948245918724, 'CG_EGA_BE': 0.046960750260507125, 'CG_EGA_EP': 0.0399444251476207, 'CG_EGA_AP_hypo': 0.6245762711864407, 'CG_EGA_BE_hypo': 0.035593220338983045, 'CG_EGA_EP_hypo': 0.3398305084745763, 'CG_EGA_AP_eu': 0.9547535211267606, 'CG_EGA_BE_eu': 0.04040492957746479, 'CG_EGA_EP_eu': 0.0048415492957746475, 'CG_EGA_AP_hyper': 0.8415094339622643, 'CG_EGA_BE_hyper': 0.09433962264150944, 'CG_EGA_EP_hyper': 0.0641509433962264, 'P_EGA_A+B': 0.9662382771795762, 'P_EGA_A': 0.7385203195554012, 'P_EGA_B': 0.22771795762417507, 'P_EGA_C': 0.0, 'P_EGA_D': 0.03376172282042376, 'P_EGA_E': 0.0, 'R_EGA_A+B': 0.9451893018409171, 'R_EGA_A': 0.7530392497394929, 'R_EGA_B': 0.19215005210142408, 'R_EGA_uC': 0.018200764154220214, 'R_EGA_lC': 0.009586662035428968, 'R_EGA_uD': 0.0011809656130600903, 'R_EGA_lD': 0.01917332407085794, 'R_EGA_uE': 0.003265022577283779, 'R_EGA_lE': 0.0034039597082320245}, {'RMSE': 0.3974766926354352, 'MAPE': 0.3123258134050501, 'MASE': 0.006414039917822191, 'TG': 2.449489742783178, 'CG_EGA_AP': 0.002901092465136672, 'CG_EGA_BE': 0.003895198546405331, 'CG_EGA_EP': 0.0034734282737061478, 'CG_EGA_AP_hypo': 0.03962260924596934, 'CG_EGA_BE_hypo': 0.011557781099140555, 'CG_EGA_EP_hypo': 0.04447336190983704, 'CG_EGA_AP_eu': 0.002335651260813673, 'CG_EGA_BE_eu': 0.0027189164104719195, 'CG_EGA_EP_eu': 0.0012449063049058933, 'CG_EGA_AP_hyper': 0.008923420677761088, 'CG_EGA_BE_hyper': 0.011933123245918413, 'CG_EGA_EP_hyper': 0.0031433702937171443, 'P_EGA_A+B': 0.0036456107713516983, 'P_EGA_A': 0.006440002047837042, 'P_EGA_B': 0.0031191308538580974, 'P_EGA_C': 0.0, 'P_EGA_D': 0.0036456107713516983, 'P_EGA_E': 0.0, 'R_EGA_A+B': 0.0035517396404763603, 'R_EGA_A': 0.008696066035865821, 'R_EGA_B': 0.005337790263924571, 'R_EGA_uC': 0.0008950398559725689, 'R_EGA_lC': 0.002351693071178987, 'R_EGA_uD': 0.000748199347986732, 'R_EGA_lD': 0.0012884499472727619, 'R_EGA_uE': 0.0005643652938267426, 'R_EGA_lE': 0.0010397102846193655})
