2023-12-14 15:51:15 t1dms 10 svr svr DEC_8_2023 test None 60 1
2023-12-14 15:51:15 {'hist': 180, 'kernel': 'rbf', 'C': 0.01, 'epsilon': 0.001, 'gamma': 1e-05} [0.8983768690290871]
2023-12-14 15:51:33 {'hist': 180, 'kernel': 'rbf', 'C': 1000.0, 'epsilon': 0.001, 'gamma': 0.001} [0.6955894627447413]
2023-12-14 15:51:34 {'hist': 180, 'kernel': 'rbf', 'C': 1000.0, 'epsilon': 0.01, 'gamma': 1e-05} [0.5269450746535879]
2023-12-14 15:51:35 {'hist': 180, 'kernel': 'rbf', 'C': 1000.0, 'epsilon': 0.01, 'gamma': 0.0001} [0.5400411483095342]
2023-12-14 15:51:40 {'hist': 180, 'kernel': 'rbf', 'C': 1000.0, 'epsilon': 0.01, 'gamma': 0.001} [0.6866546208858295]
2023-12-14 15:51:41 {'hist': 180, 'kernel': 'rbf', 'C': 1000.0, 'epsilon': 0.1, 'gamma': 1e-05} [0.5253301083616795]
2023-12-14 15:51:42 {'hist': 180, 'kernel': 'rbf', 'C': 1000.0, 'epsilon': 0.1, 'gamma': 0.0001} [0.5303982454981705]
2023-12-14 15:51:46 {'hist': 180, 'kernel': 'rbf', 'C': 1000.0, 'epsilon': 0.1, 'gamma': 0.001} [0.6182921514848896]
2023-12-14 15:51:47 {'hist': 180, 'kernel': 'rbf', 'C': 56.2341325190349, 'epsilon': 0.0316227766016838, 'gamma': 3.1622776601683796e-06} [0.5882821590553042]
2023-12-14 15:51:47 {'hist': 180, 'kernel': 'rbf', 'C': 56.2341325190349, 'epsilon': 0.0316227766016838, 'gamma': 1e-05} [0.5500908019045178]
2023-12-14 15:51:48 {'hist': 180, 'kernel': 'rbf', 'C': 56.2341325190349, 'epsilon': 0.0316227766016838, 'gamma': 3.1622776601683795e-05} [0.531484345268509]
2023-12-14 15:51:48 {'hist': 180, 'kernel': 'rbf', 'C': 56.2341325190349, 'epsilon': 0.1, 'gamma': 3.1622776601683796e-06} [0.587310005064068]
2023-12-14 15:51:49 {'hist': 180, 'kernel': 'rbf', 'C': 56.2341325190349, 'epsilon': 0.1, 'gamma': 1e-05} [0.5496317625837461]
2023-12-14 15:51:49 {'hist': 180, 'kernel': 'rbf', 'C': 56.2341325190349, 'epsilon': 0.1, 'gamma': 3.1622776601683795e-05} [0.5309363774072005]
2023-12-14 15:51:50 {'hist': 180, 'kernel': 'rbf', 'C': 56.2341325190349, 'epsilon': 0.316227766016838, 'gamma': 3.1622776601683796e-06} [0.59064638473197]
2023-12-14 15:51:50 {'hist': 180, 'kernel': 'rbf', 'C': 56.2341325190349, 'epsilon': 0.316227766016838, 'gamma': 1e-05} [0.5467516247875102]
2023-12-14 15:51:50 {'hist': 180, 'kernel': 'rbf', 'C': 56.2341325190349, 'epsilon': 0.316227766016838, 'gamma': 3.1622776601683795e-05} [0.5285127328378095]
2023-12-14 15:51:51 {'hist': 180, 'kernel': 'rbf', 'C': 1000.0, 'epsilon': 0.0316227766016838, 'gamma': 3.1622776601683796e-06} [0.5316185962009757]
2023-12-14 15:51:52 {'hist': 180, 'kernel': 'rbf', 'C': 1000.0, 'epsilon': 0.0316227766016838, 'gamma': 1e-05} [0.5264387849387987]
2023-12-14 15:51:53 {'hist': 180, 'kernel': 'rbf', 'C': 1000.0, 'epsilon': 0.0316227766016838, 'gamma': 3.1622776601683795e-05} [0.5201884926848287]
2023-12-14 15:51:53 {'hist': 180, 'kernel': 'rbf', 'C': 1000.0, 'epsilon': 0.1, 'gamma': 3.1622776601683796e-06} [0.5306789096777028]
2023-12-14 15:51:54 {'hist': 180, 'kernel': 'rbf', 'C': 1000.0, 'epsilon': 0.1, 'gamma': 1e-05} [0.5253301083616795]
2023-12-14 15:51:55 {'hist': 180, 'kernel': 'rbf', 'C': 1000.0, 'epsilon': 0.1, 'gamma': 3.1622776601683795e-05} [0.5195081007081356]
2023-12-14 15:51:55 {'hist': 180, 'kernel': 'rbf', 'C': 1000.0, 'epsilon': 0.316227766016838, 'gamma': 3.1622776601683796e-06} [0.5259751100992777]
2023-12-14 15:51:55 {'hist': 180, 'kernel': 'rbf', 'C': 1000.0, 'epsilon': 0.316227766016838, 'gamma': 1e-05} [0.5202360946690365]
2023-12-14 15:51:56 {'hist': 180, 'kernel': 'rbf', 'C': 1000.0, 'epsilon': 0.316227766016838, 'gamma': 3.1622776601683795e-05} [0.5135030968344289]
2023-12-14 15:51:57 {'hist': 180, 'kernel': 'rbf', 'C': 17782.79410038923, 'epsilon': 0.0316227766016838, 'gamma': 3.1622776601683796e-06} [0.5228570411492421]
2023-12-14 15:51:58 {'hist': 180, 'kernel': 'rbf', 'C': 17782.79410038923, 'epsilon': 0.0316227766016838, 'gamma': 1e-05} [0.517130985721527]
2023-12-14 15:52:03 {'hist': 180, 'kernel': 'rbf', 'C': 17782.79410038923, 'epsilon': 0.0316227766016838, 'gamma': 3.1622776601683795e-05} [0.5484688582924171]
2023-12-14 15:52:03 {'hist': 180, 'kernel': 'rbf', 'C': 17782.79410038923, 'epsilon': 0.1, 'gamma': 3.1622776601683796e-06} [0.5226935560985594]
2023-12-14 15:52:05 {'hist': 180, 'kernel': 'rbf', 'C': 17782.79410038923, 'epsilon': 0.1, 'gamma': 1e-05} [0.5152337017116769]
2023-12-14 15:52:09 {'hist': 180, 'kernel': 'rbf', 'C': 17782.79410038923, 'epsilon': 0.1, 'gamma': 3.1622776601683795e-05} [0.5430530031434658]
2023-12-14 15:52:09 {'hist': 180, 'kernel': 'rbf', 'C': 17782.79410038923, 'epsilon': 0.316227766016838, 'gamma': 3.1622776601683796e-06} [0.5167348779364341]
2023-12-14 15:52:10 {'hist': 180, 'kernel': 'rbf', 'C': 17782.79410038923, 'epsilon': 0.316227766016838, 'gamma': 1e-05} [0.510222599513876]
2023-12-14 15:52:12 {'hist': 180, 'kernel': 'rbf', 'C': 17782.79410038923, 'epsilon': 0.316227766016838, 'gamma': 3.1622776601683795e-05} [0.5282482353526691]
2023-12-14 15:52:17 ({'RMSE': 16.128527690524763, 'MAPE': 9.987637662969258, 'MASE': 0.6317661386794878, 'TG': 40.0, 'CG_EGA_AP': 0.9431052448766932, 'CG_EGA_BE': 0.03410906564779437, 'CG_EGA_EP': 0.022785689475512332, 'CG_EGA_AP_hypo': 0.40980392156862744, 'CG_EGA_BE_hypo': 0.0, 'CG_EGA_EP_hypo': 0.5901960784313725, 'CG_EGA_AP_eu': 0.9624292719728403, 'CG_EGA_BE_eu': 0.03591097698981516, 'CG_EGA_EP_eu': 0.0016597510373443983, 'CG_EGA_AP_hyper': 0.9682539682539681, 'CG_EGA_BE_hyper': 0.023809523809523808, 'CG_EGA_EP_hyper': 0.007936507936507936, 'P_EGA_A+B': 0.9793678360541854, 'P_EGA_A': 0.9017019798541159, 'P_EGA_B': 0.07766585620006947, 'P_EGA_C': 0.0, 'P_EGA_D': 0.02063216394581452, 'P_EGA_E': 0.0, 'R_EGA_A+B': 0.9637374088225078, 'R_EGA_A': 0.8157693643626258, 'R_EGA_B': 0.1479680444598819, 'R_EGA_uC': 0.011531781868704412, 'R_EGA_lC': 0.0011114970475859672, 'R_EGA_uD': 0.0011809656130600903, 'R_EGA_lD': 0.020562695380340397, 'R_EGA_uE': 0.0005557485237929836, 'R_EGA_lE': 0.0013199027440083362}, {'RMSE': 0.14431800270071155, 'MAPE': 0.1289111482603825, 'MASE': 0.009193410856691968, 'TG': 0.0, 'CG_EGA_AP': 0.002190188644728637, 'CG_EGA_BE': 0.0014134762034995344, 'CG_EGA_EP': 0.0009474249181650477, 'CG_EGA_AP_hypo': 0.03185897413582729, 'CG_EGA_BE_hypo': 0.0, 'CG_EGA_EP_hypo': 0.03185897413582729, 'CG_EGA_AP_eu': 0.0018106374952847754, 'CG_EGA_BE_eu': 0.0013368574233624557, 'CG_EGA_EP_eu': 0.000776735582118974, 'CG_EGA_AP_hyper': 0.012295185226055291, 'CG_EGA_BE_hyper': 0.012295185226055291, 'CG_EGA_EP_hyper': 0.0, 'P_EGA_A+B': 0.0010895718750509604, 'P_EGA_A': 0.0019648677490421646, 'P_EGA_B': 0.001254287605784492, 'P_EGA_C': 0.0, 'P_EGA_D': 0.0010895718750509283, 'P_EGA_E': 0.0, 'R_EGA_A+B': 0.0021139456831820573, 'R_EGA_A': 0.005428336115480759, 'R_EGA_B': 0.003811286342298083, 'R_EGA_uC': 0.000597591196043253, 'R_EGA_lC': 0.0006735227311450266, 'R_EGA_uD': 0.0005198551423096826, 'R_EGA_lD': 0.00025992757115484187, 'R_EGA_uE': 0.00017016253857472582, 'R_EGA_lE': 0.0006735227311450265})
