2023-12-12 23:55:48 t1dms 3 svr svr DEC_8_2023 test None 30 1
2023-12-12 23:55:49 {'hist': 180, 'kernel': 'rbf', 'C': 0.01, 'epsilon': 0.001, 'gamma': 1e-05} [0.8038972226314955]
2023-12-12 23:56:02 {'hist': 180, 'kernel': 'rbf', 'C': 1000.0, 'epsilon': 0.001, 'gamma': 0.0001} [0.29292599931316166]
2023-12-12 23:56:09 {'hist': 180, 'kernel': 'rbf', 'C': 1000.0, 'epsilon': 0.001, 'gamma': 0.001} [0.41711156763934676]
2023-12-12 23:56:10 {'hist': 180, 'kernel': 'rbf', 'C': 1000.0, 'epsilon': 0.01, 'gamma': 1e-05} [0.2799994328918921]
2023-12-12 23:56:12 {'hist': 180, 'kernel': 'rbf', 'C': 1000.0, 'epsilon': 0.01, 'gamma': 0.0001} [0.2923642185419807]
2023-12-12 23:56:18 {'hist': 180, 'kernel': 'rbf', 'C': 1000.0, 'epsilon': 0.01, 'gamma': 0.001} [0.4187334177822128]
2023-12-12 23:56:19 {'hist': 180, 'kernel': 'rbf', 'C': 1000.0, 'epsilon': 0.1, 'gamma': 1e-05} [0.2791397099047914]
2023-12-12 23:56:20 {'hist': 180, 'kernel': 'rbf', 'C': 1000.0, 'epsilon': 0.1, 'gamma': 0.0001} [0.28557229188780564]
2023-12-12 23:56:25 {'hist': 180, 'kernel': 'rbf', 'C': 1000.0, 'epsilon': 0.1, 'gamma': 0.001} [0.4166928522899036]
2023-12-12 23:56:26 {'hist': 180, 'kernel': 'rbf', 'C': 56.2341325190349, 'epsilon': 0.0316227766016838, 'gamma': 3.1622776601683796e-06} [0.3276422935659511]
2023-12-12 23:56:27 {'hist': 180, 'kernel': 'rbf', 'C': 56.2341325190349, 'epsilon': 0.0316227766016838, 'gamma': 1e-05} [0.3044814197049763]
2023-12-12 23:56:27 {'hist': 180, 'kernel': 'rbf', 'C': 56.2341325190349, 'epsilon': 0.0316227766016838, 'gamma': 3.1622776601683795e-05} [0.2913521640873923]
2023-12-12 23:56:28 {'hist': 180, 'kernel': 'rbf', 'C': 56.2341325190349, 'epsilon': 0.1, 'gamma': 3.1622776601683796e-06} [0.3282141136330716]
2023-12-12 23:56:28 {'hist': 180, 'kernel': 'rbf', 'C': 56.2341325190349, 'epsilon': 0.1, 'gamma': 1e-05} [0.3049691183842294]
2023-12-12 23:56:29 {'hist': 180, 'kernel': 'rbf', 'C': 56.2341325190349, 'epsilon': 0.1, 'gamma': 3.1622776601683795e-05} [0.29136939455275745]
2023-12-12 23:56:29 {'hist': 180, 'kernel': 'rbf', 'C': 56.2341325190349, 'epsilon': 0.316227766016838, 'gamma': 3.1622776601683796e-06} [0.3387763764711138]
2023-12-12 23:56:29 {'hist': 180, 'kernel': 'rbf', 'C': 56.2341325190349, 'epsilon': 0.316227766016838, 'gamma': 1e-05} [0.30906432778588483]
2023-12-12 23:56:30 {'hist': 180, 'kernel': 'rbf', 'C': 56.2341325190349, 'epsilon': 0.316227766016838, 'gamma': 3.1622776601683795e-05} [0.29533666189195945]
2023-12-12 23:56:30 {'hist': 180, 'kernel': 'rbf', 'C': 1000.0, 'epsilon': 0.0316227766016838, 'gamma': 3.1622776601683796e-06} [0.28716932296946507]
2023-12-12 23:56:31 {'hist': 180, 'kernel': 'rbf', 'C': 1000.0, 'epsilon': 0.0316227766016838, 'gamma': 1e-05} [0.2795619481182571]
2023-12-12 23:56:32 {'hist': 180, 'kernel': 'rbf', 'C': 1000.0, 'epsilon': 0.0316227766016838, 'gamma': 3.1622776601683795e-05} [0.2738301432506887]
2023-12-12 23:56:32 {'hist': 180, 'kernel': 'rbf', 'C': 1000.0, 'epsilon': 0.1, 'gamma': 3.1622776601683796e-06} [0.2863886269597418]
2023-12-12 23:56:33 {'hist': 180, 'kernel': 'rbf', 'C': 1000.0, 'epsilon': 0.1, 'gamma': 1e-05} [0.2791397099047914]
2023-12-12 23:56:34 {'hist': 180, 'kernel': 'rbf', 'C': 1000.0, 'epsilon': 0.1, 'gamma': 3.1622776601683795e-05} [0.27485147357406725]
2023-12-12 23:56:34 {'hist': 180, 'kernel': 'rbf', 'C': 1000.0, 'epsilon': 0.316227766016838, 'gamma': 3.1622776601683796e-06} [0.2908031654947693]
2023-12-12 23:56:34 {'hist': 180, 'kernel': 'rbf', 'C': 1000.0, 'epsilon': 0.316227766016838, 'gamma': 1e-05} [0.2836618401862493]
2023-12-12 23:56:35 {'hist': 180, 'kernel': 'rbf', 'C': 1000.0, 'epsilon': 0.316227766016838, 'gamma': 3.1622776601683795e-05} [0.2789946372500904]
2023-12-12 23:56:36 {'hist': 180, 'kernel': 'rbf', 'C': 17782.79410038923, 'epsilon': 0.0316227766016838, 'gamma': 3.1622776601683796e-06} [0.26995409379707375]
2023-12-12 23:56:38 {'hist': 180, 'kernel': 'rbf', 'C': 17782.79410038923, 'epsilon': 0.0316227766016838, 'gamma': 1e-05} [0.2692698628273592]
2023-12-12 23:56:43 {'hist': 180, 'kernel': 'rbf', 'C': 17782.79410038923, 'epsilon': 0.0316227766016838, 'gamma': 3.1622776601683795e-05} [0.2905715664657962]
2023-12-12 23:56:44 {'hist': 180, 'kernel': 'rbf', 'C': 17782.79410038923, 'epsilon': 0.1, 'gamma': 3.1622776601683796e-06} [0.27045864498659583]
2023-12-12 23:56:46 {'hist': 180, 'kernel': 'rbf', 'C': 17782.79410038923, 'epsilon': 0.1, 'gamma': 1e-05} [0.2684053069325998]
2023-12-12 23:56:50 {'hist': 180, 'kernel': 'rbf', 'C': 17782.79410038923, 'epsilon': 0.1, 'gamma': 3.1622776601683795e-05} [0.2839052687084078]
2023-12-12 23:56:51 {'hist': 180, 'kernel': 'rbf', 'C': 17782.79410038923, 'epsilon': 0.316227766016838, 'gamma': 3.1622776601683796e-06} [0.27569804984534124]
2023-12-12 23:56:51 {'hist': 180, 'kernel': 'rbf', 'C': 17782.79410038923, 'epsilon': 0.316227766016838, 'gamma': 1e-05} [0.27308381606577303]
2023-12-12 23:56:53 {'hist': 180, 'kernel': 'rbf', 'C': 17782.79410038923, 'epsilon': 0.316227766016838, 'gamma': 3.1622776601683795e-05} [0.2792332134236988]
2023-12-12 23:57:03 ({'RMSE': 9.046695937485422, 'MAPE': 5.213066513162522, 'MASE': 0.6519723591967289, 'TG': 20.0, 'CG_EGA_AP': 0.9761722820423758, 'CG_EGA_BE': 0.01736714136853074, 'CG_EGA_EP': 0.006460576589093435, 'CG_EGA_AP_hypo': 0.6882352941176471, 'CG_EGA_BE_hypo': 0.0058823529411764705, 'CG_EGA_EP_hypo': 0.3058823529411765, 'CG_EGA_AP_eu': 0.983761391880696, 'CG_EGA_BE_eu': 0.013338856669428334, 'CG_EGA_EP_eu': 0.002899751449875725, 'CG_EGA_AP_hyper': 0.9563805104408353, 'CG_EGA_BE_hyper': 0.04083526682134571, 'CG_EGA_EP_hyper': 0.0027842227378190253, 'P_EGA_A+B': 0.9964571031608198, 'P_EGA_A': 0.9906217436609934, 'P_EGA_B': 0.005835359499826329, 'P_EGA_C': 0.0, 'P_EGA_D': 0.0035428968391802707, 'P_EGA_E': 0.0, 'R_EGA_A+B': 0.9791594303577631, 'R_EGA_A': 0.80791941646405, 'R_EGA_B': 0.17124001389371307, 'R_EGA_uC': 0.00798888502952414, 'R_EGA_lC': 0.005696422368878082, 'R_EGA_uD': 0.0010420284821118443, 'R_EGA_lD': 0.003195554011809656, 'R_EGA_uE': 0.001667245571378951, 'R_EGA_lE': 0.0012504341785342132}, {'RMSE': 0.07440552158552041, 'MAPE': 0.026119280091944273, 'MASE': 0.003805968527605004, 'TG': 0.0, 'CG_EGA_AP': 0.0008101357269670283, 'CG_EGA_BE': 0.0011414850104310514, 'CG_EGA_EP': 0.00047115873449984474, 'CG_EGA_AP_hypo': 0.03989605872426629, 'CG_EGA_BE_hypo': 0.011764705882352941, 'CG_EGA_EP_hypo': 0.04778846120374095, 'CG_EGA_AP_eu': 0.0011238326401201552, 'CG_EGA_BE_eu': 0.0012399858779698235, 'CG_EGA_EP_eu': 0.00037051664913003964, 'CG_EGA_AP_hyper': 0.0027057781414595674, 'CG_EGA_BE_hyper': 0.003472535857794841, 'CG_EGA_EP_hyper': 0.0009280742459396751, 'P_EGA_A+B': 0.0005104876157241911, 'P_EGA_A': 0.0004912169372605353, 'P_EGA_B': 0.0005975911960432529, 'P_EGA_C': 0.0, 'P_EGA_D': 0.0005104876157241774, 'P_EGA_E': 0.0, 'R_EGA_A+B': 0.0011624314366573112, 'R_EGA_A': 0.004777700274831394, 'R_EGA_B': 0.004121541361359173, 'R_EGA_uC': 0.0011414850104310512, 'R_EGA_lC': 0.0006806501542989033, 'R_EGA_uD': 0.00031067286939906767, 'R_EGA_lD': 0.0005104876157241775, 'R_EGA_uE': 0.0002599275711548413, 'R_EGA_lE': 0.00017016253857472582})
